movement_id,date,origin_city,origin_state,origin_zip,destination_city,destination_state,destination_zip,total_rate,carrier_name,carrier_id,customer_name,customer_id,miles,origin_lat,origin_lng,destination_lat,destination_lng,bearing_degree,RPM,cardinal_direction,lat_diff,lng_diff,route_center_lat,route_center_lng,distance_log,distance_squared,distance_sqrt,rate_per_mile,rate_per_mile_log,total_revenue,month,day_of_week,quarter,is_weekend,season,distance_category,customer_encoded,carrier_encoded,route_frequency,rate_efficiency,geographic_complexity,bearing_sin,bearing_cos
170462,2025-04-10,LONG BEACH,CA,90802,CARSON,CA,90745,425.0,Supra National Express Inc,SUPRCACA,Floor and Decor Corporation,FLOOATGA,6.212077200978596,33.745762,-118.208042,33.822725,-118.264109,328.8216133979242,68.41511884833776,NW,0.07696299999999923,0.05606699999999876,33.7842435,-118.2360755,1.9757570098010542,38.58990315091807,2.4924039000488256,68.41511884833776,4.240104694627312,425.0,4,3,2,0,Spring,Short,4,11,80,68.41511884833776,0.13302999999999798,-0.5177043077778294,0.8555596120132591
170463,2025-04-11,LONG BEACH,CA,90802,CARSON,CA,90745,425.0,Supra National Express Inc,SUPRCACA,Floor and Decor Corporation,FLOOATGA,6.212077200978596,33.745762,-118.208042,33.822725,-118.264109,328.8216133979242,68.41511884833776,NW,0.07696299999999923,0.05606699999999876,33.7842435,-118.2360755,1.9757570098010542,38.58990315091807,2.4924039000488256,68.41511884833776,4.240104694627312,425.0,4,4,2,0,Spring,Short,4,11,80,68.41511884833776,0.13302999999999798,-0.5177043077778294,0.8555596120132591
171431,2025-04-09,LONG BEACH,CA,90802,CARSON,CA,90745,425.0,Supra National Express Inc,SUPRCACA,Floor and Decor Corporation,FLOOATGA,6.212077200978596,33.745762,-118.208042,33.822725,-118.264109,328.8216133979242,68.41511884833776,NW,0.07696299999999923,0.05606699999999876,33.7842435,-118.2360755,1.9757570098010542,38.58990315091807,2.4924039000488256,68.41511884833776,4.240104694627312,425.0,4,2,2,0,Spring,Short,4,11,80,68.41511884833776,0.13302999999999798,-0.5177043077778294,0.8555596120132591
171432,2025-04-09,LONG BEACH,CA,90802,CARSON,CA,90745,425.0,Supra National Express Inc,SUPRCACA,Floor and Decor Corporation,FLOOATGA,6.212077200978596,33.745762,-118.208042,33.822725,-118.264109,328.8216133979242,68.41511884833776,NW,0.07696299999999923,0.05606699999999876,33.7842435,-118.2360755,1.9757570098010542,38.58990315091807,2.4924039000488256,68.41511884833776,4.240104694627312,425.0,4,2,2,0,Spring,Short,4,11,80,68.41511884833776,0.13302999999999798,-0.5177043077778294,0.8555596120132591
171433,2025-04-09,LONG BEACH,CA,90802,CARSON,CA,90745,425.0,Supra National Express Inc,SUPRCACA,Floor and Decor Corporation,FLOOATGA,6.212077200978596,33.745762,-118.208042,33.822725,-118.264109,328.8216133979242,68.41511884833776,NW,0.07696299999999923,0.05606699999999876,33.7842435,-118.2360755,1.9757570098010542,38.58990315091807,2.4924039000488256,68.41511884833776,4.240104694627312,425.0,4,2,2,0,Spring,Short,4,11,80,68.41511884833776,0.13302999999999798,-0.5177043077778294,0.8555596120132591
171434,2025-04-11,LONG BEACH,CA,90802,CARSON,CA,90745,425.0,Supra National Express Inc,SUPRCACA,Floor and Decor Corporation,FLOOATGA,6.212077200978596,33.745762,-118.208042,33.822725,-118.264109,328.8216133979242,68.41511884833776,NW,0.07696299999999923,0.05606699999999876,33.7842435,-118.2360755,1.9757570098010542,38.58990315091807,2.4924039000488256,68.41511884833776,4.240104694627312,425.0,4,4,2,0,Spring,Short,4,11,80,68.41511884833776,0.13302999999999798,-0.5177043077778294,0.8555596120132591
171436,2025-04-11,LONG BEACH,CA,90802,CARSON,CA,90745,425.0,Supra National Express Inc,SUPRCACA,Floor and Decor Corporation,FLOOATGA,6.212077200978596,33.745762,-118.208042,33.822725,-118.264109,328.8216133979242,68.41511884833776,NW,0.07696299999999923,0.05606699999999876,33.7842435,-118.2360755,1.9757570098010542,38.58990315091807,2.4924039000488256,68.41511884833776,4.240104694627312,425.0,4,4,2,0,Spring,Short,4,11,80,68.41511884833776,0.13302999999999798,-0.5177043077778294,0.8555596120132591
172286,2025-04-09,LONG BEACH,CA,90802,CARSON,CA,90745,425.0,Supra National Express Inc,SUPRCACA,Floor and Decor Corporation,FLOOATGA,6.212077200978596,33.745762,-118.208042,33.822725,-118.264109,328.8216133979242,68.41511884833776,NW,0.07696299999999923,0.05606699999999876,33.7842435,-118.2360755,1.9757570098010542,38.58990315091807,2.4924039000488256,68.41511884833776,4.240104694627312,425.0,4,2,2,0,Spring,Short,4,11,80,68.41511884833776,0.13302999999999798,-0.5177043077778294,0.8555596120132591
167792,2025-04-18,LONG BEACH,CA,90802,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,50.83212051035503,33.745762,-118.208042,34.147718,-117.464506,56.70158041478794,10.033026261340163,NE,0.4019559999999984,0.743536000000006,33.94674,-117.836274,3.9480100441633788,2583.904475579257,7.129664824545053,10.033026261340163,2.400893162029135,510.0,4,4,2,0,Spring,Long,3,10,758,10.033026261340163,1.1454920000000044,0.8358225049891435,0.5489997633457353
167799,2025-04-27,LONG BEACH,CA,90802,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,50.83212051035503,33.745762,-118.208042,34.147718,-117.464506,56.70158041478794,10.033026261340163,NE,0.4019559999999984,0.743536000000006,33.94674,-117.836274,3.9480100441633788,2583.904475579257,7.129664824545053,10.033026261340163,2.400893162029135,510.0,4,6,2,1,Spring,Long,3,10,758,10.033026261340163,1.1454920000000044,0.8358225049891435,0.5489997633457353
167800,2025-04-18,LONG BEACH,CA,90802,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,50.83212051035503,33.745762,-118.208042,34.147718,-117.464506,56.70158041478794,10.033026261340163,NE,0.4019559999999984,0.743536000000006,33.94674,-117.836274,3.9480100441633788,2583.904475579257,7.129664824545053,10.033026261340163,2.400893162029135,510.0,4,4,2,0,Spring,Long,3,10,758,10.033026261340163,1.1454920000000044,0.8358225049891435,0.5489997633457353
167846,2025-04-10,LONG BEACH,CA,90813,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,48.9404492228287,33.782259,-118.196793,34.147718,-117.464506,58.759090632103494,10.420827926567256,NE,0.3654589999999942,0.7322869999999995,33.964988500000004,-117.83064949999999,3.910831280062045,2395.167570132274,6.995745079891684,10.420827926567256,2.435438699548111,510.0,4,3,2,0,Spring,Medium,3,10,378,10.420827926567256,1.0977459999999937,0.8549941692352765,0.5186376100647536
167852,2025-04-09,LONG BEACH,CA,90813,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,48.9404492228287,33.782259,-118.196793,34.147718,-117.464506,58.759090632103494,10.420827926567256,NE,0.3654589999999942,0.7322869999999995,33.964988500000004,-117.83064949999999,3.910831280062045,2395.167570132274,6.995745079891684,10.420827926567256,2.435438699548111,510.0,4,2,2,0,Spring,Medium,3,10,378,10.420827926567256,1.0977459999999937,0.8549941692352765,0.5186376100647536
167853,2025-04-09,LONG BEACH,CA,90813,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,48.9404492228287,33.782259,-118.196793,34.147718,-117.464506,58.759090632103494,10.420827926567256,NE,0.3654589999999942,0.7322869999999995,33.964988500000004,-117.83064949999999,3.910831280062045,2395.167570132274,6.995745079891684,10.420827926567256,2.435438699548111,510.0,4,2,2,0,Spring,Medium,3,10,378,10.420827926567256,1.0977459999999937,0.8549941692352765,0.5186376100647536
167854,2025-04-09,LONG BEACH,CA,90813,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,48.9404492228287,33.782259,-118.196793,34.147718,-117.464506,58.759090632103494,10.420827926567256,NE,0.3654589999999942,0.7322869999999995,33.964988500000004,-117.83064949999999,3.910831280062045,2395.167570132274,6.995745079891684,10.420827926567256,2.435438699548111,510.0,4,2,2,0,Spring,Medium,3,10,378,10.420827926567256,1.0977459999999937,0.8549941692352765,0.5186376100647536
167856,2025-04-09,LONG BEACH,CA,90813,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,48.9404492228287,33.782259,-118.196793,34.147718,-117.464506,58.759090632103494,10.420827926567256,NE,0.3654589999999942,0.7322869999999995,33.964988500000004,-117.83064949999999,3.910831280062045,2395.167570132274,6.995745079891684,10.420827926567256,2.435438699548111,510.0,4,2,2,0,Spring,Medium,3,10,378,10.420827926567256,1.0977459999999937,0.8549941692352765,0.5186376100647536
169272,2025-04-17,LONG BEACH,CA,90802,SAN DIEGO,CA,92123,750.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"AMERICAN PACIFIC INDUSTRIES, INC.",AMERSCAZ,89.6664032985125,33.745762,-118.208042,32.806775,-117.134943,136.00977698639008,8.364336835315463,SE,0.9389869999999974,1.0730989999999991,33.2762685,-117.6714925,4.507186872827851,8040.063880491494,9.469234567720482,8.364336835315463,2.2369085202883614,750.0,4,3,2,0,Spring,Long,0,10,10,8.364336835315463,2.0120859999999965,0.6945356117683864,-0.7194583267886426
169351,2025-04-09,LONG BEACH,CA,90802,FONTANA,CA,92336,510.0,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,50.83212051035503,33.745762,-118.208042,34.147718,-117.464506,56.70158041478794,10.033026261340163,NE,0.4019559999999984,0.743536000000006,33.94674,-117.836274,3.9480100441633788,2583.904475579257,7.129664824545053,10.033026261340163,2.400893162029135,510.0,4,2,2,0,Spring,Long,3,10,758,10.033026261340163,1.1454920000000044,0.8358225049891435,0.5489997633457353
